,id,Numero_Aula,Bloque,Descripcion,Status,Fecha_Registro
2920,4fd03d26a4684c7398029fc480949dc5,Salon Interactivo,Salon Interactivo,Repellat ab nobis tempora eveniet.,Inactivo,2016-11-11
2921,324ded0fc9e944d9be878f8d14190f4d,C-260,C,Doloribus neque assumenda quaerat eligendi.,Activo,2009-05-05
2922,43408519a68244ecacbf755524351a20,Patio,Patio,Sed adipisci dolores reprehenderit odit.,Activo,2018-09-23
2923,3926460aac864ebd840fe97f27357220,A-68,A,Voluptates accusantium distinctio nisi voluptatem impedit.,Inactivo,2010-09-30
2924,95a32967a7a24935a212e24aed0e53f1,B-154,B,Voluptatum culpa ipsa ducimus qui placeat non.,Inactivo,2002-09-16
2925,47e2a0b5ff20487aa8c542b3d148ba18,B-196,B,Blanditiis nostrum eius.,Activo,2018-04-25
2926,dd375f9c950c4ba3985b26eeaeefd1a7,Coliseo,Coliseo,Animi mollitia officia provident a nemo hic.,Inactivo,2001-10-02
2927,11eaf76076c4467aa4b2669cf7786ba6,A-40,A,Voluptatibus distinctio alias eum consequatur.,Inactivo,2017-04-28
2928,60f28dc88b4648c79c82ee9400d490c9,Patio,Patio,Inventore id quidem commodi culpa.,Inactivo,2005-06-04
2929,dae2bf0b1a4d453fa8ac8ee32cf634b6,C-246,C,Natus reiciendis qui soluta.,Activo,2018-02-12
2930,8a351b2d1946499a88c268309f345372,B-117,B,Rem necessitatibus magni quis voluptatibus ipsam.,Inactivo,2016-01-10
2931,4021b4583b104c31a99c2237a96425de,C-282,C,Illo odit quaerat nam.,Inactivo,2014-12-25
2932,cc5938cb81244999aae03c3b0fdccb81,B-178,B,Ea tempora eaque aliquid.,Activo,2003-03-08
2933,385d5af8bbc54a1194cea1ba2cb8fcf6,D-306,D,Voluptatem quae eius vitae.,Activo,2001-01-25
2934,7baf2b0593074841bdbaff4afa87514f,Salon Interactivo,Salon Interactivo,Placeat repellendus pariatur libero.,Activo,2015-07-23
2935,987b33d1a29d4684a47d049a67845e25,Coliseo,Coliseo,Magnam eaque corrupti alias minima suscipit ipsam eos.,Inactivo,2019-05-10
2936,b5cd38b02f8d4764bdac642b8e175c67,A-28,A,Porro eius vero error nobis cumque asperiores.,Inactivo,2010-08-26
2937,0519c6a7b9814416bcf0e524cd12c3eb,Coliseo,Coliseo,Magnam quibusdam praesentium dolor.,Activo,2005-09-13
2938,90502b3562454d7f959bf8149f47ddf3,C-280,C,Repellat sequi porro incidunt soluta omnis assumenda.,Activo,2002-02-28
2939,2b161537d0cc43278e18da7d97b5dce6,Salon Interactivo,Salon Interactivo,Sapiente repellat quis.,Inactivo,2007-03-26
2940,11c0dce725754633a41bd62049e34d5d,C-225,C,Tenetur placeat nostrum sed amet dolor nostrum.,Activo,2015-05-22
2941,af21962af4cd4ec6bef6c71e2b7802fe,A-100,A,Pariatur praesentium minus recusandae.,Inactivo,2014-06-01
2942,c515f651e27648c3ba4d89bfa704a388,A-16,A,Natus ut impedit molestiae.,Inactivo,2022-03-26
2943,4c278952661e48d98d17d24e0a599799,C-246,C,Sit praesentium dolore odio.,Inactivo,2000-07-12
2944,763366b54bef4455ae4a3da786cd3cfb,A-85,A,Quam alias magnam labore modi dolores.,Activo,2001-04-02
2945,e6888e1949f247a8bf722300edd5db27,C-282,C,Autem accusantium quisquam explicabo enim quo.,Activo,2014-09-16
2946,7e6e299477ee4b4ba5bbae721acd520f,D-326,D,Consequatur ipsa id dolore non aliquam facilis.,Inactivo,2001-02-16
2947,dd65a371a1fa4d248d3b812498cf23ba,B-181,B,Tempore placeat recusandae nihil unde expedita.,Inactivo,2015-05-01
2948,b86e43bd0d814e2d9e6b9b6fca4fb087,Salon Interactivo,Salon Interactivo,Aperiam accusantium facilis delectus.,Activo,2021-02-19
2949,22db37b684b744d5beee7366bcbc5a2c,D-394,D,A fugit magnam asperiores.,Inactivo,2004-04-28
2950,d52d8ede248d44b8bb9d38f92c4c069c,B-153,B,Voluptatum maiores impedit labore veniam facere.,Activo,2020-08-12
2951,0943f62ef8514ced86b984cdbf4e8eed,C-294,C,Commodi unde recusandae est mollitia.,Inactivo,2007-01-05
2952,9ceef592055c4e739a37dbd8f1bb20c4,B-195,B,Nisi modi corrupti commodi perferendis illo.,Inactivo,2017-05-03
2953,55836926c1af46b29db41ac9f4e29b0e,C-253,C,Itaque rem modi quam tempora cumque deserunt in.,Activo,2014-11-05
2954,e5e9b1a1c93c4eb58652506a969f3f1a,Patio,Patio,Ex corporis cumque praesentium fugit dolore molestias.,Inactivo,2011-04-02
2955,4f7596f9e6c54620881b668a80ab6e36,C-207,C,Recusandae nemo ex.,Activo,2009-02-06
2956,dcd1898ff5fa45529fb20311703fc124,C-276,C,Praesentium vel inventore quod aliquid mollitia.,Activo,2007-10-29
2957,8c8332277c9f4b409139ff96e14de3e1,Salon Interactivo,Salon Interactivo,Aperiam possimus natus molestias hic ea magni.,Activo,2006-06-03
2958,0fb799bf51b54dbda364575877fd8641,D-388,D,Nisi sed hic veniam similique quaerat nulla.,Inactivo,2022-07-18
2959,098b5a6574ee4962a87f68d00fef55a3,Salon Interactivo,Salon Interactivo,Unde officia distinctio esse.,Activo,2006-11-12
2960,becc5a7d694f4b46a2d7fa612e791d0c,Patio,Patio,Maiores expedita eius quisquam.,Inactivo,2012-04-15
2961,3d27f7bf607d4a5985243c1c7625b99c,Patio,Patio,Excepturi laudantium architecto pariatur vitae atque officiis.,Inactivo,2021-08-17
2962,4d09e09bf68740a0a880daff37f67884,Salon Interactivo,Salon Interactivo,Nulla fuga provident.,Inactivo,2019-01-25
2963,8098ad341d3b49a699bab213eed41adb,C-266,C,Nobis cupiditate aut iure.,Activo,2015-01-14
2964,148314538d7242d1a7c28ebcbebb7d6c,Patio,Patio,Quidem recusandae magnam eos.,Activo,2002-07-07
2965,55095391a7ef4f36915d01b1072516a9,Salon Interactivo,Salon Interactivo,Doloribus quo odio ad et.,Inactivo,2022-05-01
2966,f7781f741bb2467a8c6424a7a8111b69,Patio,Patio,Aspernatur veniam quam fuga culpa quibusdam impedit.,Inactivo,2008-09-04
2967,0796315c6af6410285694bd2b86a8be5,D-347,D,Non officia incidunt cum nesciunt illum delectus quas.,Inactivo,2005-01-16
2968,70ddd031f2eb42d4a0c3c47b89e061eb,B-115,B,Iste facere dolore.,Inactivo,2012-01-01
2969,8a75ad2772794dddbb23b3e08c1b2432,Salon Interactivo,Salon Interactivo,Tempora maiores adipisci quis.,Activo,2006-01-15
2970,704ef5dfc2a9439a812e02502e98ec68,Salon Interactivo,Salon Interactivo,Magni tempore sunt corrupti tenetur qui.,Activo,2006-09-05
2971,22058b74bafd4878a4fa5ef87b1f805a,C-294,C,Suscipit doloremque quasi earum voluptas.,Activo,2018-10-03
2972,af9bd4510e244fc79d87639243891054,C-272,C,Laboriosam temporibus beatae eveniet esse.,Activo,2008-05-08
2973,2704e4a4e1254af283f7cda08585d33e,Coliseo,Coliseo,Perferendis at praesentium illo necessitatibus velit perspiciatis.,Inactivo,2021-03-18
2974,2ca245898c694172a2737ace20466111,C-259,C,Vel excepturi voluptates amet beatae non excepturi.,Inactivo,2003-05-03
2975,9fcc60e0d048491b98e86dcabcf47242,C-266,C,Nostrum beatae est doloribus.,Activo,2020-02-21
2976,b98d0c790b374e5389aa8ef0a2a0c66f,A-62,A,Provident quam quo laudantium.,Inactivo,2015-06-24
2977,959701996ba44fa485b8994a8ad2ff60,A-49,A,Omnis a eligendi nam deserunt debitis.,Inactivo,2007-06-19
2978,57df790f69d046db9773303c967d280a,Coliseo,Coliseo,Beatae ex ipsam molestias eius iure.,Inactivo,2002-10-30
2979,ff51f6976dad4a0885b1b5667e995459,C-208,C,Cupiditate quod inventore architecto necessitatibus.,Activo,2000-06-16
2980,7f5f8be6a0a0450fa5b2583d58abf750,Patio,Patio,Veniam repudiandae et sapiente maxime.,Inactivo,2014-01-01
2981,4e0d9a2b995b4046b00221b5d48396b4,D-351,D,Delectus sit quia cupiditate nulla.,Activo,2012-09-02
2982,778b6d27820c4b7eb47658cdfaeea4d6,C-260,C,Quis eum perspiciatis assumenda quos nam.,Inactivo,2001-11-24
2983,8e11feb1ea5b4ee1ba544d4efa0c3676,D-304,D,Sed error asperiores quos quasi nemo tempora cupiditate.,Activo,2002-01-20
2984,84fe4e8912f8420ca098c0fb659508ec,Coliseo,Coliseo,Amet aliquid esse eligendi illum.,Activo,2010-12-17
2985,8e7da9981beb40eaa739512ef66a9c28,A-22,A,Quasi consequuntur harum corporis sequi explicabo alias.,Inactivo,2013-12-26
2986,1db99b51c7024bd8b1078a3fb1499252,A-51,A,Aliquid saepe mollitia.,Inactivo,2019-04-08
2987,94ba85042ff64471af82c92e7f4523ec,B-168,B,Nobis corrupti illum.,Inactivo,2022-07-02
2988,77bfeb3d3e13439b93bc9ab362cd32f7,Salon Interactivo,Salon Interactivo,Ducimus aspernatur rerum ipsum sapiente optio itaque.,Activo,2007-02-14
2989,49bd25eebedb49c2ab8cf3ef8cb9f750,A-60,A,Necessitatibus numquam pariatur.,Inactivo,2018-04-03
2990,4cfe8c653e06448ca8ef572fcbe37d9b,Patio,Patio,Fugiat enim laudantium dolorem porro ab.,Inactivo,2011-03-01
2991,b0b73716810442058cfc4832874a3439,Coliseo,Coliseo,Dignissimos quidem facere vitae dicta perferendis optio.,Inactivo,2018-03-21
2992,48ff7da94f944795a473a0ab87613481,D-314,D,Suscipit vitae doloremque provident reprehenderit ex.,Activo,2017-10-07
2993,04529a16198e47ae9a9ca702eeb113ff,C-282,C,Occaecati dolorem pariatur vel eius cupiditate.,Activo,2004-11-14
2994,fda3cd377b1d4869859837c12556c2e1,C-275,C,Odio quis recusandae itaque in fugit.,Activo,2004-02-04
2995,de3d5687807a4d398d9a57e6854f10d6,Salon Interactivo,Salon Interactivo,Quisquam aliquam quis culpa adipisci veritatis qui.,Inactivo,2018-09-29
2996,5b4628ccd1534273805c14df5f7c14f4,Salon Interactivo,Salon Interactivo,Est ratione ex nihil animi hic cum.,Inactivo,2008-02-10
2997,be75a32e123648189e7fb5700014fe33,C-225,C,Enim tenetur voluptas rerum delectus dolorem quos.,Activo,2021-01-28
2998,bc5ea63ff70a4c929b3788eff1878e40,A-62,A,Illum dolorum maxime amet tempora quaerat ullam.,Activo,2010-07-25
2999,a6e2ca08a4b6499cb4eadb3452fe55d2,B-138,B,Fugit voluptatem quae perferendis corrupti natus asperiores.,Activo,2008-04-01
3000,f773448240a345bf82e69ab80b0d7b1c,Patio,Patio,Hic eveniet maiores recusandae vel repellendus.,Activo,2016-07-13
3001,e5eccdb2559d4a84bd259dde12734280,B-132,B,Ipsa voluptatum quasi sequi mollitia esse voluptatem cupiditate.,Activo,2002-04-16
3002,e878ce0485674c6c9360ff31ebc93f46,D-302,D,Quibusdam quos repellendus dignissimos deleniti.,Activo,2010-08-28
3003,31b29e18c4564a1eb541fc13048490fa,Patio,Patio,Accusamus amet neque tenetur.,Inactivo,2020-12-26
3004,316d2200c689450bb3883169ddfb640c,D-353,D,Repudiandae eaque perspiciatis cumque eligendi harum.,Inactivo,2013-12-06
3005,458feec2c6d544e18b42d662e4c0267d,Patio,Patio,A architecto asperiores harum labore dolores.,Activo,2008-04-08
3006,881ad1209a344af1a761b0878ad6687c,Coliseo,Coliseo,Exercitationem quas nulla temporibus.,Inactivo,2002-07-20
3007,c73d5df1d85442c4802cc0b6e5237eda,Salon Interactivo,Salon Interactivo,Rerum nulla similique provident praesentium totam vel.,Inactivo,2008-08-23
3008,845312d5c1e94ee88322d56bbab44ff1,A-77,A,Magnam unde rem officia sapiente repudiandae doloribus.,Inactivo,2010-04-01
3009,c9c1b8c29e14415ab13a105e8f5b4125,D-395,D,Dolore hic corporis non saepe.,Inactivo,2021-10-16
3010,b513c1ec7fe948b68dc55684fc725ac2,D-380,D,Labore similique quasi ipsum.,Activo,2006-03-11
3011,24d73e7ed37742aba1bcdccd785df474,B-153,B,Ex ipsam reprehenderit.,Inactivo,2008-03-19
3012,d69056b7dcc24f7397b10e617b96a3c2,Patio,Patio,Corporis rem blanditiis illum dolores natus aliquam.,Activo,2014-04-16
3013,b5692ed50eff402c8d23f630b488cc16,Patio,Patio,Animi nisi rem similique cum.,Activo,2011-06-12
3014,bf2c5ca3de814fe4bd50641fb6bdbd5b,Salon Interactivo,Salon Interactivo,Vero saepe enim ex excepturi rem.,Activo,2018-04-22
3015,574f30ba1eff4dc6b1a93c8c56ede90d,A-83,A,Asperiores accusantium modi quis sint vel fugit voluptatem.,Inactivo,2001-11-29
3016,8d9920a0d8b0456baf665c89f3c68a65,B-120,B,Reprehenderit consequatur corporis nostrum reiciendis dolor molestias.,Inactivo,2011-09-07
3017,0d6405227a6944888dc4284100434b00,Salon Interactivo,Salon Interactivo,Nihil non facilis recusandae.,Inactivo,2019-05-01
3018,be54bd839f114831b8cf9f58926edf69,Coliseo,Coliseo,In expedita voluptates ut nisi voluptas.,Inactivo,2000-03-13
3019,054c5238d11340e18277e518bb8f3a47,Coliseo,Coliseo,Optio optio pariatur deleniti quibusdam.,Activo,2004-05-13
3020,96cbc76424e64465b4c49a07aaed45c2,C-276,C,Necessitatibus consequuntur laborum modi omnis.,Activo,2013-09-22
3021,03c3dd0007eb44d389489b029eb60104,Coliseo,Coliseo,Quas natus quidem officia blanditiis expedita.,Inactivo,2006-05-14
3022,092b7056b7224c958e3b259c689b51e3,B-184,B,Impedit quos itaque aperiam ipsum.,Activo,2007-11-19
3023,57c16350b38444c78f182582582574c9,Patio,Patio,Quo incidunt libero assumenda cum commodi.,Inactivo,2002-11-21
3024,dc2e0905d657421ca0de0273209b8cd8,B-172,B,Quo nemo assumenda esse aperiam.,Activo,2009-02-18
3025,ce04b09367a94396ac331f78cae9901f,Salon Interactivo,Salon Interactivo,Fuga eum ut esse ab.,Inactivo,2007-05-04
3026,79f89d036a5f4007ab85af0359b30b8c,B-134,B,Accusantium in nulla omnis sapiente accusamus laudantium.,Inactivo,2021-07-20
3027,c63a560a652f4dd1a2be83e382fdb2db,Coliseo,Coliseo,Laudantium earum sed reiciendis.,Activo,2020-02-25
3028,4bbdb10f7ef34ab7956aae09cf021775,B-163,B,Inventore alias temporibus et provident.,Activo,2011-06-22
3029,07eaecb1a15f44ca82980737da0e4940,Salon Interactivo,Salon Interactivo,Minus incidunt qui tempore esse.,Activo,2012-09-05
3030,a2d04cd4c2ce4623896323e0622b2d50,A-49,A,Ex repellendus ducimus.,Inactivo,2010-09-29
3031,f7c85a93f8744f9396dee9c988c684c4,Salon Interactivo,Salon Interactivo,Exercitationem inventore sed doloribus autem.,Activo,2008-09-01
3032,dae3dc48253d49b78b3ef1ba29becfd7,Patio,Patio,Architecto id distinctio nulla dicta architecto.,Inactivo,2014-03-30
3033,5bd1fcacec384afeba9631474fd66137,A-86,A,Voluptas ullam sunt a asperiores voluptate enim tempora.,Activo,2019-04-24
3034,0badabe9fca442239131598f6e341fb5,Patio,Patio,Odit fuga aliquam ab praesentium eius illum.,Inactivo,2001-07-24
3035,9a51687b1992491da912e189ecc01d07,Patio,Patio,Id eligendi accusamus saepe tenetur.,Activo,2005-10-14
3036,ccd97bd8a18b4c1080b7c93fa9c24b1b,B-138,B,Quae repudiandae doloremque cupiditate culpa architecto.,Activo,2017-05-02
3037,71812a9476b145a4a27fd78b38f2add2,B-122,B,Delectus aspernatur sint numquam.,Activo,2010-07-09
3038,968813e21bbf494688e0051581117250,C-231,C,Fuga esse neque est cum at fugiat ratione.,Activo,2004-02-25
3039,570e11e5272743a0927616dcfedea43c,D-397,D,Commodi mollitia reiciendis.,Activo,2019-06-07
3040,38feff122567444a8fd5a6da0e42920f,B-196,B,Asperiores consectetur a tempora velit ab.,Activo,2006-07-11
3041,72bf2017438c4093ba3c6c98b9c3b27d,D-400,D,Incidunt voluptates aperiam numquam.,Inactivo,2017-01-02
3042,10a87354ce8d4e5fa5543fd62a789318,Patio,Patio,Hic tenetur nobis pariatur optio architecto sapiente quae.,Inactivo,2015-10-14
3043,3f44525991d2440ca05dec0d94dd7af3,B-120,B,Optio quisquam tempora.,Activo,2018-07-07
3044,cd484ff498ec44c3993158f4b839c402,Salon Interactivo,Salon Interactivo,Laudantium voluptatibus error itaque ratione ut.,Activo,2008-06-03
3045,f3e0be8d473245a185f982bb0e2a35f3,A-47,A,Earum recusandae recusandae assumenda voluptates quia aperiam.,Activo,2019-12-04
3046,ad3d83b220d141d6b97ed712a825d282,B-157,B,Doloribus fugiat recusandae eum.,Inactivo,2005-02-07
3047,14ebc074eb5246b08c3b5cf7204258f7,Patio,Patio,Alias nulla eius earum tempora ad quae.,Inactivo,2015-01-12
3048,1edfd89898004eaeac36c7fcd66a03a2,A-30,A,Cupiditate aspernatur necessitatibus.,Activo,2022-04-08
3049,45c051fba01f4d46acaf70b08945c00d,C-230,C,Itaque officiis distinctio vel odio vero harum.,Inactivo,2012-07-26
3050,97279e9f0c32417e9172cd6423c610a7,B-174,B,Odit eveniet cupiditate quis.,Inactivo,2013-04-13
3051,7fb764bc4de649569a6804c1a80fc291,B-191,B,Laudantium voluptatum et ipsa.,Inactivo,2009-05-03
3052,9c9b0b51c8b44596922427213f0730ec,Patio,Patio,Debitis quisquam explicabo libero animi.,Inactivo,2020-07-29
3053,ef944d42262a4504b2dc0c5eb432dfaa,Coliseo,Coliseo,Nulla veritatis necessitatibus.,Activo,2009-09-06
3054,8a85a59a4fe14cd8b07f924243546c20,Patio,Patio,Cum modi facere.,Activo,2012-12-02
3055,e21d712234a940b4975868a40fc01742,D-399,D,Quas eligendi dolorem repellat assumenda eaque tempora.,Inactivo,2011-04-20
3056,4f5e98f06e654f4684c3f6657026e236,Coliseo,Coliseo,Assumenda modi molestiae pariatur alias commodi esse odio.,Activo,2005-04-09
3057,e02443bf166d46c581df3a3138e69c1f,Coliseo,Coliseo,Eaque nemo adipisci perspiciatis vero temporibus.,Activo,2022-11-02
3058,8e89169094794e848142d22aabfde1d3,D-313,D,Suscipit cumque cupiditate.,Activo,2020-02-03
3059,4e03166c32c74f3a84d177834eb17df6,A-75,A,Ullam aliquid enim eos illo error.,Activo,2006-03-27
3060,8da3cbeed669491f86f790a9cd8284f9,D-346,D,Iure qui molestias ratione quidem exercitationem.,Activo,2011-02-05
3061,b90b8a97e89c4a65bb50f3c1b27d6978,D-386,D,Aspernatur porro neque quasi tempore.,Inactivo,2005-12-30
3062,6b19a04c397d482aa372eb1b2be791c3,A-50,A,Consequuntur dolorem ea corporis odit perspiciatis.,Inactivo,2016-01-24
3063,c384b6c77d8a4b728448966ac97f66d5,D-354,D,Ipsum corrupti expedita.,Inactivo,2005-07-25
3064,abce1eaf88eb47b49f6e7c08c2772580,D-376,D,Dignissimos qui odio porro officia.,Inactivo,2006-04-27
3065,e12e3b0200a44f84a95e19707da273d0,B-169,B,Tenetur fugit eius itaque beatae.,Inactivo,2017-04-26
3066,4e52c9e4a7674856b4f6fdf8541bae69,C-287,C,Hic ad quaerat nam occaecati incidunt.,Inactivo,2014-07-29
3067,f1fe7578e04e478689c087374f47483b,Salon Interactivo,Salon Interactivo,Nobis excepturi magnam vitae ex.,Inactivo,2013-10-23
3068,e2d6219e6eb84a58adb671957ab828b2,A-88,A,Doloribus minus eius perspiciatis.,Activo,2014-03-20
3069,7491fd2589fa4636a49ece712b4d0d80,Coliseo,Coliseo,Laudantium earum quos quis reiciendis eius quam temporibus.,Inactivo,2020-12-02
3070,8adacdc6ae5a4c94a3ee064c93f5ffa6,A-44,A,Deserunt delectus commodi doloribus ut ipsa exercitationem voluptate.,Activo,2007-08-21
3071,72fcd7ca19784267809560b97dbb6765,D-362,D,Sequi atque officia reiciendis.,Activo,2014-11-07
3072,83204af1cafb4838893a2cee5cd4f078,Coliseo,Coliseo,Impedit quaerat consequatur modi pariatur incidunt velit.,Activo,2014-11-06
3073,ea237505d8dc4adb92de8d4a549cb03b,C-262,C,Voluptatum beatae dolorum facere amet illum quam doloremque.,Activo,2010-12-19
3074,99079ec1f3104e6fb0c592fc6132da07,Coliseo,Coliseo,Quae recusandae tempore vel atque repellat nesciunt.,Inactivo,2019-10-24
3075,5643a08db05b4bbaaa9aefe96c08669f,B-179,B,Accusantium excepturi necessitatibus nihil mollitia debitis vel.,Inactivo,2021-12-25
3076,55168a02c5104fc98d1949362aa68f04,Patio,Patio,Quae omnis veniam repellendus.,Inactivo,2014-07-21
3077,6877279bb3ff45ed8a9d2516cbc5f993,Salon Interactivo,Salon Interactivo,Nemo natus cupiditate nihil incidunt.,Activo,2011-05-10
3078,24279168343d4e14a622cc6fe775abfe,Salon Interactivo,Salon Interactivo,Exercitationem beatae accusamus laborum sapiente.,Activo,2013-12-19
3079,51b3157c848046a3b63d2b8e4afc8838,C-221,C,Beatae optio quas quidem veniam a nam similique.,Activo,2019-12-26
3080,2bdbf69ff2984618a3d915d9f5d807b3,D-371,D,Facere soluta tenetur quaerat sequi.,Inactivo,2004-11-07
3081,d2d4aba445144308b9af348dec83d32d,C-214,C,Architecto voluptas velit deserunt nihil.,Activo,2022-03-31
3082,86e6a7c3d41048f1b60288231189b0fd,Coliseo,Coliseo,Odio debitis iste.,Inactivo,2002-03-11
3083,bc1ff7563edd4479b4df0fcfa28486de,Salon Interactivo,Salon Interactivo,Incidunt eveniet rerum maiores.,Activo,2014-02-20
3084,13e77e5261b7482da0fa788994a902cd,C-234,C,Asperiores voluptatibus occaecati architecto alias impedit.,Inactivo,2015-10-16
3085,638c2813063c4db395574632b8cd53be,Coliseo,Coliseo,Magnam nisi dolorem.,Inactivo,2002-08-05
3086,8401b823ffa842a4bdb026dff3365acd,Coliseo,Coliseo,Voluptatum nisi eaque id.,Activo,2020-06-29
3087,46e0fc94af3f42158aa87af974be60d3,A-66,A,Corrupti excepturi doloremque perferendis nulla.,Activo,2014-09-27
3088,07475ee96f544d6c8ceeb7fa34dab521,A-43,A,Dicta assumenda perferendis corporis.,Activo,2004-02-04
3089,16511030bc8c42638711f801dd5c7072,C-263,C,Nobis itaque debitis aliquam praesentium non.,Activo,2022-07-08
3090,9aa9f59974314414bab0cb08a24a70c0,A-76,A,Alias temporibus minima numquam.,Inactivo,2011-02-13
3091,d5ba75610bc4494ba73dcdecc676d9be,D-386,D,Repellat animi quibusdam dolores molestiae.,Activo,2022-06-15
3092,da5ee55c79fa476089aaa4f89b03a73d,B-149,B,Quas repellat optio eius optio neque non.,Activo,2010-02-05
3093,226356eec9a244ad99d6e986504e2fe5,Salon Interactivo,Salon Interactivo,Saepe inventore aspernatur neque.,Inactivo,2013-10-16
3094,26feeefdf08149ec93bd464604b13118,Coliseo,Coliseo,Quia nisi quidem magnam ipsam nulla.,Inactivo,2007-08-16
3095,c2d176c8723b4af58484530f40a674e0,Salon Interactivo,Salon Interactivo,Atque labore reprehenderit fugit consectetur minima minus tempora.,Inactivo,2012-03-01
3096,a7a5e49c0ec54e1a9bc792ed94ffb9b2,B-144,B,Ex numquam culpa fuga iure amet alias.,Activo,2002-05-27
3097,7ff8c385ae1b441381eb12c0c2ca2a91,D-369,D,At quae eius quo sit.,Activo,2014-02-06
3098,3036c9692f79492d8bd3193fde2a8f75,C-254,C,Aspernatur atque soluta neque impedit nesciunt rerum.,Activo,2015-12-05
3099,f70061b990984d2d8598bde7524c337f,D-347,D,Libero temporibus error odit cumque.,Inactivo,2012-03-16
3100,c0f146e08a64429b86ff643eef4c292e,A-75,A,Suscipit minus ratione.,Activo,2019-01-12
3101,e372d6c4b0f447478669ec4dfa8d7da0,A-96,A,Officia facere occaecati perferendis facilis.,Activo,2006-07-25
3102,aa218f774b9641318d26891d418d76d0,Coliseo,Coliseo,Non nihil nam illum modi incidunt.,Inactivo,2021-11-20
3103,8fee544b26c84a428d9025d88f36d8a0,B-122,B,Atque maxime dolores inventore rerum.,Inactivo,2007-04-09
3104,b282d4f61a9c49c99da85100d4768876,B-189,B,Quis porro voluptatem velit repellat facilis.,Inactivo,2015-09-04
3105,d6e7110b226f4e40844b704de990da1b,B-178,B,Dolorum nam error.,Activo,2020-08-11
3106,ea75938901104af4a2a83e41220494f6,A-2,A,Sunt doloribus nesciunt impedit ea.,Activo,2000-09-05
3107,6bd8e744fdb54b479920d53967b028f9,C-210,C,Suscipit rem ab incidunt distinctio repudiandae architecto.,Inactivo,2014-05-26
3108,4304728bb517424f972b6b9130f4c136,B-122,B,Rerum aspernatur necessitatibus eius non aspernatur reiciendis.,Inactivo,2018-03-08
3109,de36782a308d45189cd02489a88d7ece,A-37,A,Similique placeat officia totam a.,Activo,2002-06-25
3110,95357907cd714d6ca570431d7373b099,Salon Interactivo,Salon Interactivo,Recusandae odio a pariatur sit deserunt.,Activo,2003-06-12
3111,46cb7af19c1543b4aa013402c57180ce,Patio,Patio,Exercitationem non accusamus magni vero.,Activo,2015-02-17
3112,32e20178d90944e3821a443236c60eab,C-212,C,Assumenda tempora temporibus consequatur vero sequi voluptate.,Inactivo,2003-06-15
3113,45a222ce061b4bb980b4a07828b0de3e,Salon Interactivo,Salon Interactivo,Iure nam dicta sint doloribus minus.,Activo,2014-04-25
3114,72b6de7654c54e72a2eb54405a6508bc,Patio,Patio,Minima veritatis voluptatibus officiis quidem animi in laborum.,Activo,2014-05-28
3115,6ab8d9fa69db4405a9364cf1c6c0a6fc,B-193,B,Debitis perspiciatis non quos nobis.,Activo,2014-02-18
3116,bf2110afa9bf4cc792a053dd1cab3eb2,A-4,A,Ipsum adipisci ipsum ut nisi officia non neque.,Activo,2019-05-07
3117,19fd52f9ad9e456fbd036597a399e373,A-10,A,Illum voluptates eligendi tempora sint.,Inactivo,2010-03-11
3118,dd5d5dcaab1f40aab06d673c11cd3724,Patio,Patio,Cum veritatis labore eaque.,Activo,2000-02-01
3119,bcb66ce4d53d4e48807e25da2b3022f5,D-318,D,Iure earum voluptas sit.,Inactivo,2009-05-15
3120,043ed05d7ccf401981ef25e2ec890973,B-110,B,Veritatis repudiandae sunt consequatur.,Inactivo,2003-03-08
3121,ce023de08c704ac3b502a3cf927e50d9,Coliseo,Coliseo,Deserunt veniam blanditiis.,Inactivo,2009-10-11
3122,19e251ce1e024b0e8356a3d410ab8eb6,D-380,D,Ab quisquam vero accusantium deserunt corrupti itaque perferendis.,Activo,2019-05-28
3123,8960c3d68a13497cad8e08c8aed19208,Patio,Patio,Maxime nisi possimus voluptatum recusandae necessitatibus.,Activo,2015-12-21
3124,d4198125fa4f46fa896daa83a9735ebc,A-70,A,Mollitia occaecati optio nulla.,Inactivo,2002-06-07
3125,f6c8c554f76047bf96a11616276de8a3,C-267,C,Molestiae maxime perferendis nemo illum.,Inactivo,2000-06-26
3126,3f29535f0c64412084381b92134b2ff9,Salon Interactivo,Salon Interactivo,Ipsum odio sint qui quae voluptatem exercitationem labore.,Inactivo,2001-10-07
3127,b6564dc90d8d4539b8e29e7a3510674c,Coliseo,Coliseo,Ipsum quisquam alias accusantium optio saepe a.,Activo,2019-03-13
3128,deaaea1dcc46456eb3411c62837eaf25,Patio,Patio,Architecto in sunt beatae distinctio eius.,Activo,2000-12-13
3129,a4c8c4924d27410d96f071d2a32487a8,B-133,B,Impedit explicabo eos a quas hic.,Activo,2003-07-20
3130,0e503804556b43e8a00363e2f4e817ad,Salon Interactivo,Salon Interactivo,Distinctio repellat velit dolores vitae.,Inactivo,2015-05-15
3131,04de074778db4a9599aaf2b07bcf7d0e,B-169,B,Ipsam mollitia illum suscipit nihil.,Inactivo,2016-02-24
3132,61f99bafacd04a11937f72005892854e,D-399,D,Temporibus vitae natus voluptatibus laboriosam commodi aliquid.,Inactivo,2018-03-30
3133,4a46506e31664573b6c97439a5b3021c,B-183,B,Officia itaque placeat.,Activo,2008-08-12
