,id,Nombre_Materia,Descripcion,Status,Horario,Fecha_Materia
2808,8ae1286bd58b49dabd6d68bc2128c502,Educación Fisica,Dolor deserunt hic excepturi odio.,Activo,7:15-8:15,2022-06-03
2809,0cf61ddeec9f4c5c956c7d16f7643b80,Pensamiento Matemáico,Quibusdam iusto fugit minus unde quae corrupti.,Activo,8:15-9:15,2022-06-21
2810,ff40d54d77f24b6894115ea025e0f760,Lenguaje y Comunicación,Maxime praesentium ducimus provident id.,Activo,9:15-10:15,2022-06-06
2811,49841fc5b780458ba8ef8bc5d6c5ee72,Artes,Eveniet aut impedit facere ipsum libero.,Activo,11:00-12:00,2022-06-26
2812,4daec827f1554ac1bf6c8c5077ef5340,Educación SocioEmocional,Consectetur blanditiis doloremque accusantium maxime non.,Inactivo,8:15-9:15,2022-06-27
2813,e6af934387ac43bba7df39f383367a6c,Exploración y Comprensión del mundo natural y social,Incidunt est quos.,Inactivo,7:15-8:15,2022-07-04
2814,f9ac823c1b8f475a8762fd5dc89a6459,Exploración y Comprensión del mundo natural y social,Quas quisquam vero neque officia quo natus aliquid.,Inactivo,11:00-12:00,2022-07-11
2815,eaf9bddc096e4928a64eb2f106ee62d0,Pensamiento Matemáico,Deserunt pariatur ipsam nobis.,Inactivo,8:15-9:15,2022-07-10
2816,0cd0817bc5d04d1697307ef1d6aa495c,Pensamiento Matemáico,Nostrum ratione eius sunt eveniet.,Inactivo,8:15-9:15,2022-06-24
2817,47b507a493824e3cabfe5f5531a90656,Educación Fisica,Explicabo animi modi.,Inactivo,11:00-12:00,2022-07-24
2818,2380175af1ab4e2a9a0124ec8bfc39e8,Educación Fisica,Ipsum illum ducimus soluta provident impedit.,Inactivo,9:15-10:15,2022-07-30
2819,b3c44c7fb9754f54a887f4c070fee050,Artes,Soluta mollitia perferendis veniam.,Inactivo,7:15-8:15,2022-06-17
2820,064ef7e68f594c10bc482b60f82588aa,Educación Fisica,Eveniet eum nostrum explicabo temporibus natus dicta.,Activo,11:00-12:00,2022-08-12
2821,54005ddde2d5474f828c497cf1361383,Lenguaje y Comunicación,Officia dolores a quisquam recusandae dolores.,Activo,8:15-9:15,2022-06-07
2822,4b330fcf9dac4e01a1db1a8cca055cd6,Artes,Ullam molestias rem reiciendis necessitatibus.,Inactivo,11:00-12:00,2022-07-11
2823,72a2210cd4a242f2908550d63b5cbfda,Exploración y Comprensión del mundo natural y social,Soluta asperiores odit ab ullam eos.,Inactivo,7:15-8:15,2022-06-14
2824,55a0977e8e074c64a12a51de7a0603d9,Artes,Voluptatum ex eligendi asperiores.,Activo,8:15-9:15,2022-06-10
2825,eb6cb54e326c4986af0779cf7c31c110,Exploración y Comprensión del mundo natural y social,A quasi ducimus excepturi.,Activo,8:15-9:15,2022-07-03
2826,7bbad3a3da494e47b7368da87e191aea,Educación Fisica,Nemo modi quaerat repudiandae.,Inactivo,9:15-10:15,2022-07-05
2827,e2e3e1abd760414faa51c0cc8c725f2f,Educación Fisica,Nemo doloremque eum fuga.,Activo,11:00-12:00,2022-07-03
2828,76cc6989b3e9456b9e3146b554b197e7,Educación Fisica,Natus sapiente tempore numquam.,Activo,11:00-12:00,2022-07-13
2829,68b6cc0a076943e7841e51f3e8d73f75,Pensamiento Matemáico,Autem sapiente quas fugit quidem necessitatibus veniam eligendi.,Activo,7:15-8:15,2022-08-08
2830,2d31604d80744348bfc2114a6140c35a,Educación Fisica,Nam inventore perferendis at tempore placeat omnis.,Inactivo,9:15-10:15,2022-06-15
2831,3acf4ea1a7214f25bcc39d6eb81503d2,Artes,Unde eligendi beatae cum earum iusto quis.,Activo,11:00-12:00,2022-08-06
2832,c359c863028b40d3907996529dbf02e4,Exploración y Comprensión del mundo natural y social,Repudiandae officiis praesentium velit.,Activo,8:15-9:15,2022-06-02
2833,786da3b7136848b89e185d7e279e9ece,Artes,Odio aliquam doloribus autem maiores.,Activo,7:15-8:15,2022-08-03
2834,7a4ac57fe7034571a4335c567ad4f3e3,Educación Fisica,Culpa fugiat soluta quaerat iure.,Inactivo,8:15-9:15,2022-06-07
2835,cd24ae28ef084ad893f8c8ef763080b6,Lenguaje y Comunicación,Voluptatibus ratione libero iusto quod aspernatur.,Activo,8:15-9:15,2022-07-31
2836,fe32bfbab5d54250910edf58bfd2c527,Educación SocioEmocional,Ab alias error dolorum molestias.,Inactivo,9:15-10:15,2022-07-16
2837,7b37370120f54ac8a9708890704dcd43,Artes,Eius cumque mollitia.,Activo,7:15-8:15,2022-06-16
2838,175159beac2242b38521d9d5fea1aad9,Educación Fisica,Perspiciatis esse debitis soluta dignissimos magni.,Inactivo,11:00-12:00,2022-07-03
2839,7402210353404c5cac2f4a9ddc23b404,Educación Fisica,Maiores voluptates consectetur error.,Activo,7:15-8:15,2022-07-18
2840,629e23358204490a82d2c0a5ad32789e,Educación SocioEmocional,Iusto laboriosam nostrum consectetur delectus minima.,Inactivo,7:15-8:15,2022-07-21
2841,a460406ba3764bc3908a4e45d5c03fb1,Educación SocioEmocional,Libero tenetur facilis neque optio.,Activo,9:15-10:15,2022-06-09
2842,8345b382d4d0493992a14a15b6f85e1e,Educación Fisica,Earum aperiam quod eligendi molestiae molestiae.,Inactivo,7:15-8:15,2022-06-21
2843,0c655b5d69ca4d2b94ad3514aeb64ef3,Educación Fisica,Qui cum delectus molestiae pariatur molestias.,Activo,7:15-8:15,2022-06-06
2844,81a834d753494d409863db8d5a2b925e,Educación Fisica,Odit veniam vitae iusto.,Activo,11:00-12:00,2022-08-03
2845,5b80c000af564d50aac22f4734af5194,Educación Fisica,Eaque sed animi porro cumque.,Activo,7:15-8:15,2022-06-07
2846,04c89b0a5d4c439f945a2e74933b35e5,Artes,A expedita dignissimos quasi at officiis optio.,Inactivo,11:00-12:00,2022-07-18
2847,2c6e96752aa54edb92929923cc8d63f9,Educación Fisica,Earum assumenda iste iure numquam.,Activo,9:15-10:15,2022-07-13
2848,3fdec3c6b0034140a78f541fccdfd884,Pensamiento Matemáico,Consequatur minima sequi odit eveniet.,Inactivo,11:00-12:00,2022-07-26
2849,c056551a25a9414fb6985a76ae6e9125,Artes,Quidem sunt tempora provident.,Activo,9:15-10:15,2022-08-18
2850,9b9e61a8d8074e8ba05f9ed4146e9b10,Educación SocioEmocional,Hic delectus occaecati tenetur nesciunt ea.,Activo,9:15-10:15,2022-08-15
2851,b5c741fda0d74c8b95150d5144906ece,Educación SocioEmocional,Fugiat sed et veritatis est.,Inactivo,11:00-12:00,2022-06-30
2852,2adcd91134f54571aa353ea100bda89a,Pensamiento Matemáico,Quaerat possimus ipsam nisi.,Inactivo,8:15-9:15,2022-07-02
2853,24484c970b0946c286b97dc6e4ec204c,Pensamiento Matemáico,Perferendis possimus deleniti iusto ea nemo.,Activo,7:15-8:15,2022-07-05
2854,7279a46b39e149159791309e93d404b0,Lenguaje y Comunicación,Nostrum laudantium voluptas doloremque quia nisi nemo vel.,Inactivo,8:15-9:15,2022-07-23
2855,50bbe2db0f8e460b9e46424e48951d48,Educación SocioEmocional,Aperiam quisquam dolorem quis recusandae quo.,Activo,9:15-10:15,2022-08-04
2856,e7e81d43eb80414887988e8086427be8,Educación SocioEmocional,Rem tenetur modi molestias saepe.,Activo,8:15-9:15,2022-06-29
2857,f28f27f90f9943ba8a2fb82cbf391e3e,Lenguaje y Comunicación,Nostrum quam optio suscipit aliquam.,Inactivo,9:15-10:15,2022-08-15
2858,36bf716af51e414d87e7639c28405c14,Lenguaje y Comunicación,Accusantium temporibus consequuntur consequatur tempore nisi sed.,Activo,9:15-10:15,2022-06-26
2859,2eada15afa964c82b3aae25da4568ad6,Exploración y Comprensión del mundo natural y social,Commodi alias cupiditate commodi fugit.,Activo,8:15-9:15,2022-07-30
2860,6a4b4f15582540ebb5f2ed8420051f0e,Educación Fisica,Enim earum delectus perferendis corrupti explicabo.,Inactivo,11:00-12:00,2022-07-26
2861,de9d508135a14ade9c7596bcb172d1af,Pensamiento Matemáico,Perferendis provident dignissimos eius est veniam.,Activo,7:15-8:15,2022-07-28
2862,9320abc64b1f4fa58595cfa097c7d977,Exploración y Comprensión del mundo natural y social,Quidem eveniet nostrum illum quos nisi.,Inactivo,8:15-9:15,2022-07-11
2863,8ce331efe8bb4d8da11b0010aa8b939e,Pensamiento Matemáico,Voluptatem quae rerum labore.,Activo,8:15-9:15,2022-06-22
2864,a817c401818e4796bfc0962599987521,Pensamiento Matemáico,Ad enim laudantium iure dicta iure ex fugiat.,Inactivo,11:00-12:00,2022-08-14
2865,ce05df82b5604698bcf01c18d73a5efd,Educación Fisica,Voluptatem vel ratione ullam cumque at.,Activo,11:00-12:00,2022-08-09
2866,b9902cfe83ac4d46b7abbae74f39bc47,Lenguaje y Comunicación,Tempora recusandae recusandae eius corporis nisi.,Activo,9:15-10:15,2022-07-16
2867,57127fbeb2cf4b129a64cc05dc400222,Artes,Explicabo eum perspiciatis voluptas animi distinctio tempore.,Inactivo,8:15-9:15,2022-06-16
2868,65040f4bbe334d31a7cfc2203f0d9648,Lenguaje y Comunicación,Minima error saepe aliquid consequuntur unde hic asperiores.,Inactivo,9:15-10:15,2022-07-31
2869,dca1dee309674bd381b43f61e2466e52,Pensamiento Matemáico,Nostrum velit minus impedit dignissimos quibusdam.,Activo,8:15-9:15,2022-06-25
2870,46d0ff08bdfc4d4f9fc40be70e30d4eb,Educación Fisica,Eius doloremque expedita non.,Inactivo,11:00-12:00,2022-06-01
2871,1d684f8fcb7a41499ede7adf95a16855,Pensamiento Matemáico,Quidem qui officia reiciendis non.,Activo,7:15-8:15,2022-07-06
2872,d304f7ccdd7d40e49f977232230936c9,Pensamiento Matemáico,Eveniet modi facere consequuntur magnam ad magni dolorem.,Inactivo,11:00-12:00,2022-07-18
2873,04f70685eaed4ceb88ee4d00c0e0e940,Artes,Quas est quae fuga.,Activo,9:15-10:15,2022-06-23
2874,f7f855283b104357ae3987fd38839f83,Educación SocioEmocional,Perferendis sint iste harum aliquid.,Activo,8:15-9:15,2022-06-25
2875,1a1a68979c114df0aa7ea60752931ec5,Educación Fisica,Adipisci pariatur quidem animi magni.,Activo,9:15-10:15,2022-07-29
2876,e4c9d7cd0dec44b6a0924d7f568f7e39,Artes,Labore ratione id reiciendis consequatur.,Activo,8:15-9:15,2022-07-17
2877,8582bccf50cd4f0286a2fb70222976dd,Lenguaje y Comunicación,Recusandae aspernatur deleniti eligendi quibusdam.,Inactivo,7:15-8:15,2022-08-17
2878,3d72443480784a1d8b8a80a76e460e6b,Exploración y Comprensión del mundo natural y social,Minima quas quo quod quo voluptates suscipit.,Inactivo,9:15-10:15,2022-06-04
2879,0599f19215b54ccc8e6225c26f354e11,Lenguaje y Comunicación,Doloremque minima eligendi hic consectetur velit corrupti.,Activo,9:15-10:15,2022-08-08
2880,573edbcb987f461c86a3e1493ce343b9,Educación SocioEmocional,Repellat laborum ad vero nulla ipsum.,Inactivo,8:15-9:15,2022-06-22
2881,6c24f6b19b9c462faf33fef003d9af7e,Artes,Similique aliquam beatae distinctio nobis id totam explicabo.,Inactivo,11:00-12:00,2022-06-24
2882,f2e2a3a9511643ccbb64757e50831c6c,Educación Fisica,Nemo fugit a inventore.,Activo,7:15-8:15,2022-07-11
2883,f4c8b6592ffa4a42aa13131c5add1f22,Artes,Nemo maiores tempore dicta iusto deleniti quidem.,Inactivo,11:00-12:00,2022-08-14
2884,1c5f21c59bf84118b577f8a69319530f,Lenguaje y Comunicación,Iure sit occaecati.,Activo,8:15-9:15,2022-08-18
2885,3cb0858b965c4502ace0c9e9846c38f0,Educación SocioEmocional,Porro perspiciatis cum totam.,Activo,11:00-12:00,2022-07-09
2886,4fedda2018ab411c9ce37583f63e10b4,Artes,Magnam nam nihil cum.,Activo,8:15-9:15,2022-06-04
2887,bbf9cb9a07a849d5abeffce0ee74f5b2,Exploración y Comprensión del mundo natural y social,Ea architecto voluptatibus quos consequatur temporibus.,Inactivo,9:15-10:15,2022-08-13
2888,cc22174805db4765a4ec96fcab3ed45f,Artes,Molestias error ea delectus reiciendis voluptates.,Activo,11:00-12:00,2022-08-03
2889,e1fc0cb350444c71a2777e7d83150d7f,Pensamiento Matemáico,Autem non perferendis ea iste.,Activo,11:00-12:00,2022-06-03
2890,448e92fef16549e68e1ccb77de0dfc79,Artes,Beatae voluptate possimus cupiditate unde pariatur voluptatem labore.,Inactivo,7:15-8:15,2022-08-09
2891,e9b6cc29a02b42d6af031256efa27189,Artes,Dignissimos quia illo voluptates assumenda maiores occaecati.,Inactivo,7:15-8:15,2022-07-17
2892,671d89066f8747d1a7c1397922904f5f,Educación SocioEmocional,Beatae quae quos.,Inactivo,7:15-8:15,2022-07-19
2893,2fd2b412a1824afc874e740f5f3c43c7,Exploración y Comprensión del mundo natural y social,Alias corrupti inventore architecto dolores.,Inactivo,7:15-8:15,2022-06-12
2894,3bf82330195d4d79a89c8c5e3de804e6,Exploración y Comprensión del mundo natural y social,Dolore ratione molestiae velit distinctio asperiores.,Inactivo,11:00-12:00,2022-08-01
2895,0f1e3c7786614a139ec94936632ad800,Educación SocioEmocional,Rem eligendi eaque fugit.,Activo,9:15-10:15,2022-07-04
2896,5d846b403799455eab0b2f32be939915,Artes,Ea voluptatum dolores debitis eum.,Inactivo,8:15-9:15,2022-06-27
2897,19201165a05d4e85a6715dc0eeae5d70,Pensamiento Matemáico,Iure ullam in modi similique libero facere.,Inactivo,8:15-9:15,2022-08-01
2898,d27a45f6f7b344d4811ab3529fec1636,Exploración y Comprensión del mundo natural y social,Voluptate doloremque modi non sit dolorem nam.,Inactivo,9:15-10:15,2022-07-27
2899,c3ee32c9830d4271b0ab87001b7a3993,Educación Fisica,Non ut vitae necessitatibus excepturi laudantium corporis.,Activo,7:15-8:15,2022-06-03
2900,fa1f8cdc72794e779521c4579e5a741b,Lenguaje y Comunicación,Ad pariatur hic illum id tempora.,Activo,9:15-10:15,2022-08-07
2901,05cbec8df9824cd1a08670a6c873ada3,Pensamiento Matemáico,Explicabo minus voluptatem voluptas.,Activo,7:15-8:15,2022-08-05
2902,bf07ddb03f564359a21a708fe42df46d,Educación SocioEmocional,Corrupti cupiditate blanditiis veritatis delectus a.,Inactivo,11:00-12:00,2022-06-17
2903,8e0396cf56bb40e78c446f7fe08eadeb,Artes,Esse laboriosam quas illo reiciendis quos.,Activo,9:15-10:15,2022-08-05
2904,c50fb77bda9c4831b27889fcc49efcd3,Exploración y Comprensión del mundo natural y social,Fugiat cupiditate sit ea.,Activo,11:00-12:00,2022-07-18
2905,85d0ddd69c834c459a4afd553fea9adf,Educación Fisica,Debitis eos error neque delectus quo.,Inactivo,11:00-12:00,2022-07-21
2906,6913256dd5aa4adc9a8f7ccd440517c8,Educación Fisica,Odit nulla mollitia fugiat fugit fugiat est.,Activo,8:15-9:15,2022-06-09
2907,47d74889033b46bfbfd4927201b2898d,Lenguaje y Comunicación,Nulla dolores nemo omnis repellat error temporibus.,Activo,7:15-8:15,2022-06-15
2908,99d7562a12e2490ab5765c440eb1d0f1,Lenguaje y Comunicación,Reprehenderit molestiae iure maxime deleniti amet.,Activo,11:00-12:00,2022-06-15
2909,db7e578dd75f48019f928d23fec4817c,Exploración y Comprensión del mundo natural y social,Exercitationem earum quis porro a.,Activo,11:00-12:00,2022-07-21
2910,0d24e617098a41f6842ea522d3511add,Educación SocioEmocional,Molestiae odit architecto quae.,Inactivo,8:15-9:15,2022-06-06
2911,5019a8f7c601442dbbc3411aacea7658,Educación SocioEmocional,Nemo laborum mollitia alias corporis.,Activo,11:00-12:00,2022-07-08
2912,760bc70391fc4c31a900b033a3d738e6,Lenguaje y Comunicación,Adipisci non dolore corrupti fugit neque minima.,Activo,11:00-12:00,2022-07-03
2913,27a8f137e5f945359f069b9104787cf0,Lenguaje y Comunicación,Nostrum asperiores occaecati nemo.,Activo,11:00-12:00,2022-07-26
2914,1f07936fcffa4917ad7581cc7c2b10f4,Lenguaje y Comunicación,Tempora delectus perspiciatis pariatur.,Inactivo,7:15-8:15,2022-07-16
2915,5b1f2f77340f424cbe3acb1685f61477,Artes,Itaque quisquam cum.,Inactivo,8:15-9:15,2022-06-30
2916,6974a05e9cf0438780b343f4f81bfa2c,Exploración y Comprensión del mundo natural y social,Aliquid odit numquam at maiores similique perferendis.,Activo,7:15-8:15,2022-06-07
2917,04c9bd23d0ff4863956da0cc58a195ca,Educación SocioEmocional,Consequatur doloribus repellat eveniet sed.,Inactivo,11:00-12:00,2022-07-10
2918,aa75b4f5927c45229071542c52049e81,Educación SocioEmocional,Necessitatibus inventore dolores itaque.,Inactivo,8:15-9:15,2022-07-28
2919,1395b1b8ac4d45c381e0ef0809ae881f,Educación SocioEmocional,Architecto voluptate facilis natus.,Activo,8:15-9:15,2022-07-22
2920,942ab277153d4732a92c3ce915f89021,Lenguaje y Comunicación,Iure sint facere vero sed.,Inactivo,8:15-9:15,2022-08-05
2921,e27ca4fbcc3849d8ac9656d6e94120ba,Educación Fisica,Ipsam quisquam officia hic cum nostrum.,Inactivo,9:15-10:15,2022-08-06
2922,9e2cbb1771524a59bb9a014a0a2d000d,Lenguaje y Comunicación,Natus perspiciatis consequatur.,Inactivo,7:15-8:15,2022-06-23
2923,130f3d7b177d4f98a2faeff6ef9983bd,Pensamiento Matemáico,Sed ipsum cupiditate porro.,Activo,7:15-8:15,2022-07-10
2924,ed1b46c1636146b19cc82749f2c6ccd7,Artes,Laboriosam possimus vero nemo distinctio natus.,Activo,9:15-10:15,2022-06-02
2925,4b316435c5f0451da21ffad5c478e053,Pensamiento Matemáico,Quaerat placeat libero perspiciatis pariatur temporibus distinctio.,Activo,9:15-10:15,2022-06-11
2926,ffa1d482e0d64c9c84863c96280efb54,Educación SocioEmocional,Odio libero voluptatibus molestiae.,Inactivo,8:15-9:15,2022-06-06
2927,e269def2626f45a489f235faea35d284,Educación SocioEmocional,Vel fuga ea amet.,Inactivo,9:15-10:15,2022-07-16
2928,ba9281a7efb7408790c8644f5de9f555,Pensamiento Matemáico,Modi ad dolorum repudiandae.,Activo,7:15-8:15,2022-08-13
2929,e7ba1eaac5c944f18b974f4914619537,Educación SocioEmocional,Nam quasi dolor.,Inactivo,7:15-8:15,2022-06-21
2930,ed2bdffde5704a01a4b239df2d91c7ae,Pensamiento Matemáico,Quidem exercitationem iusto dicta consequuntur nobis.,Inactivo,8:15-9:15,2022-06-23
2931,67e0f6554dd6434f987f675352449efd,Artes,Architecto nisi perferendis accusamus.,Inactivo,7:15-8:15,2022-06-17
2932,dc882ae322fc431c99b86a6224b99db3,Pensamiento Matemáico,Magni magnam dignissimos quos repellat aperiam.,Activo,8:15-9:15,2022-07-09
2933,cafb7dec6a564198b2547d652518675b,Artes,Ducimus est optio ullam dolore dolor.,Activo,7:15-8:15,2022-07-25
2934,db72925c4f2744e0a0a5c50fac837381,Artes,Omnis nobis dolores temporibus placeat eligendi dolor.,Inactivo,9:15-10:15,2022-06-01
2935,d8ecad57ec1341ab83613057fc42c437,Artes,Beatae magni soluta.,Activo,11:00-12:00,2022-06-26
2936,64b06dfd7b444b8cb7004db3b820dffc,Educación SocioEmocional,Quasi cum non dolorem tempora rerum officiis eligendi.,Inactivo,11:00-12:00,2022-08-11
2937,d558c018d5c5425a8369c8a1630655b4,Exploración y Comprensión del mundo natural y social,Cumque ipsum voluptatibus harum atque cupiditate molestias pariatur.,Inactivo,9:15-10:15,2022-07-06
2938,02da6824b2cb40e5ac79614b933c0788,Educación Fisica,Culpa suscipit neque officia sequi debitis eos est.,Activo,11:00-12:00,2022-06-03
2939,e6bca881c9c346b180431f7b1b8484a7,Exploración y Comprensión del mundo natural y social,Libero impedit harum quibusdam in consequuntur dolore dignissimos.,Inactivo,7:15-8:15,2022-07-15
2940,bb6e603fc7ad4391954906d48c374a66,Educación SocioEmocional,At quae quae voluptates numquam amet iusto accusamus.,Activo,9:15-10:15,2022-08-11
2941,323e8e196a364268bc48817342523cd7,Exploración y Comprensión del mundo natural y social,Laboriosam labore voluptas et eum exercitationem.,Activo,9:15-10:15,2022-06-14
2942,51dd1d89ff694aa7bee6623a290d7c96,Artes,Cupiditate velit facere numquam.,Activo,9:15-10:15,2022-07-04
2943,d75c2a4ee4204363b692555af049e35c,Educación Fisica,Molestias totam dolorem libero repellendus dolorem.,Activo,8:15-9:15,2022-06-14
2944,b04451ace52d48cb8b68d8569f1016b9,Pensamiento Matemáico,Aperiam ipsam eos.,Inactivo,11:00-12:00,2022-06-28
2945,549698eaf14d4a34a68259ad1ba5565a,Educación Fisica,Eveniet possimus sequi iure quam.,Activo,8:15-9:15,2022-07-18
2946,b5073b3321ad4a19830fbbdd881f9948,Pensamiento Matemáico,Qui sapiente optio.,Inactivo,8:15-9:15,2022-08-14
2947,92281963f59e4e49b1cb6022b20c64e2,Educación SocioEmocional,Hic mollitia necessitatibus numquam fuga.,Activo,11:00-12:00,2022-08-13
2948,fcd144b87b37492c8b19d333e4c6c652,Educación Fisica,Quos minus est corporis impedit laudantium.,Activo,9:15-10:15,2022-07-01
2949,2815b33121d945b68bc453ac4ebacc4a,Artes,Itaque nulla voluptas doloribus fugiat quam corporis.,Activo,11:00-12:00,2022-06-29
2950,035521200ac74aa192a9c5b55212e520,Educación SocioEmocional,Explicabo necessitatibus nostrum dolorem laboriosam ducimus pariatur.,Inactivo,7:15-8:15,2022-07-05
2951,d37d715969424897a787fa39c0bf967d,Exploración y Comprensión del mundo natural y social,Delectus doloribus aliquid debitis minus voluptates beatae eveniet.,Activo,7:15-8:15,2022-07-16
2952,01adf173cbd14f9fba3fbe277c8bb1f5,Exploración y Comprensión del mundo natural y social,Voluptatum exercitationem fugit sit voluptatem repellendus soluta.,Inactivo,8:15-9:15,2022-07-05
2953,4313256c97544191aba78b9eeed1ac86,Educación SocioEmocional,Ipsum nesciunt repellat tenetur earum neque sit facere.,Activo,9:15-10:15,2022-07-11
2954,1b43dc6e22e74b02b112d8721f921f00,Educación SocioEmocional,Placeat similique fugit laborum.,Activo,7:15-8:15,2022-07-20
2955,63a99deedb9c4865beba215f3ee29dae,Educación SocioEmocional,Aperiam odit quo sapiente occaecati.,Inactivo,8:15-9:15,2022-06-14
2956,644e21726dbe45a2acad94399edc33aa,Exploración y Comprensión del mundo natural y social,Odio nemo magnam possimus.,Activo,7:15-8:15,2022-08-15
2957,ae9c347d4ac040c9a26bfc382ad5df9b,Artes,Cupiditate laborum minus sit magnam.,Activo,11:00-12:00,2022-07-01
2958,cff3eb444f204acf95f838bb744ab37d,Exploración y Comprensión del mundo natural y social,Explicabo nemo libero.,Inactivo,11:00-12:00,2022-07-06
2959,5bf9538ac17e4591baf3c4ffcea015ba,Pensamiento Matemáico,Mollitia sint velit consectetur.,Activo,8:15-9:15,2022-08-05
2960,9d2b2c0e6d444a9690c824dd4d3f7cd0,Artes,Architecto dolore assumenda molestiae.,Inactivo,7:15-8:15,2022-08-19
2961,a60a91e4f68b4c84ad93b3000986f4d7,Artes,Natus labore commodi.,Activo,9:15-10:15,2022-08-14
2962,63b04b3a0ea34aae938a27173b67f390,Educación Fisica,Libero recusandae quisquam esse.,Activo,7:15-8:15,2022-06-19
2963,6d24184baa8944e08c703dc6abcad3d0,Artes,Expedita voluptatibus rem quas aut quae.,Inactivo,9:15-10:15,2022-08-08
2964,18b6fb424d784c908c1d25159fd7a447,Educación SocioEmocional,Asperiores cumque sapiente.,Inactivo,7:15-8:15,2022-06-06
2965,e5f663571d974586b3d37405326006e9,Educación Fisica,Dolor commodi occaecati eum ab voluptas dolorem.,Activo,11:00-12:00,2022-08-12
2966,87979028b469461c8f6db35e2ef25f5d,Educación Fisica,Unde eius dolorem necessitatibus fugiat velit.,Inactivo,8:15-9:15,2022-07-20
2967,46f63053c870415ea2a81aef0fdf8e43,Pensamiento Matemáico,Assumenda aliquam sed eligendi atque.,Activo,9:15-10:15,2022-07-10
2968,49cb389d8cf6467896e317885f2b1e53,Exploración y Comprensión del mundo natural y social,Tempora facere dolores corporis nostrum.,Inactivo,7:15-8:15,2022-06-04
2969,de0f50bcad7c4a1fbbeac55b140656c0,Artes,Ab totam ex repellendus.,Inactivo,8:15-9:15,2022-07-26
2970,a63eb11778fd49f59a3409d366a9bcb2,Lenguaje y Comunicación,Dignissimos cupiditate saepe dolorum tempora quia dolorem beatae.,Activo,7:15-8:15,2022-06-04
2971,fc5956ffb12f4383ad8a1b0e5a2b64e6,Pensamiento Matemáico,Debitis quae nobis dolore accusamus.,Activo,7:15-8:15,2022-07-06
2972,0eacd201e97e4038a1ebdacf1d713c8d,Educación Fisica,Aspernatur vitae aut omnis assumenda eligendi.,Inactivo,7:15-8:15,2022-06-02
2973,1b9f05ca4fdf46fb81ad19af0c7bf369,Educación SocioEmocional,Facilis nesciunt cupiditate itaque.,Inactivo,7:15-8:15,2022-06-27
2974,ffaa9348c43e4190adc5c372fe5e8760,Exploración y Comprensión del mundo natural y social,Sequi quae totam velit iusto quo reprehenderit.,Inactivo,11:00-12:00,2022-07-05
2975,5331c4ab01344b9c9e7c9c11bcdcf96c,Educación Fisica,Eius aliquam esse eius.,Activo,8:15-9:15,2022-07-22
2976,d5a1ebe3ae8449b8a05fd9207f09a98d,Educación Fisica,Cum sapiente aut cumque sequi blanditiis voluptate.,Activo,9:15-10:15,2022-06-07
2977,6463fd8a4c684382902ca43a3b0fca78,Educación SocioEmocional,Tenetur temporibus non quis.,Activo,11:00-12:00,2022-06-20
2978,85901e24d58f4e7885a69d162d7b43ba,Educación Fisica,Aliquam cumque expedita deserunt quas natus nobis.,Activo,7:15-8:15,2022-06-16
2979,8e14b70e912745f494e9579d71185ef6,Exploración y Comprensión del mundo natural y social,Provident est error.,Activo,9:15-10:15,2022-07-07
2980,7f2623fad5944d66a876f41cacca7ceb,Lenguaje y Comunicación,Repellat id dolore excepturi saepe.,Activo,8:15-9:15,2022-06-18
2981,975d296a1a714cbc9dcf4a69e1047ee7,Pensamiento Matemáico,Ipsum id odit fuga.,Activo,8:15-9:15,2022-07-27
2982,1679855fb54d40b785f5b09f2f751e6e,Exploración y Comprensión del mundo natural y social,Ea dolores autem quibusdam aut.,Activo,7:15-8:15,2022-07-16
2983,e737715e31fd4a86a589bf764ccffb3e,Exploración y Comprensión del mundo natural y social,Modi beatae laboriosam distinctio.,Activo,11:00-12:00,2022-06-25
2984,116c43f78aa547db823e8df9cda21ec1,Lenguaje y Comunicación,Molestiae fuga cumque beatae reiciendis.,Inactivo,11:00-12:00,2022-06-23
2985,25a4bb184af84385ab11ff59b1439fec,Educación SocioEmocional,Tempora ex minus aut.,Activo,9:15-10:15,2022-07-15
2986,f53f39d7e9964f669c01caaa414db7ed,Pensamiento Matemáico,Commodi beatae voluptatibus veniam dolore facilis dolore.,Inactivo,9:15-10:15,2022-08-16
2987,d315015237b14e3a996ab821e102462d,Lenguaje y Comunicación,In sit vel qui.,Inactivo,8:15-9:15,2022-07-08
2988,7c7428e8bcb344c5b85dc720ecb61f87,Educación Fisica,Vel rerum eum provident ea unde.,Inactivo,7:15-8:15,2022-06-20
2989,42262b6408264339854223aa2256ec71,Lenguaje y Comunicación,Cupiditate minima eveniet neque porro.,Inactivo,7:15-8:15,2022-06-04
2990,cedfdc7926614652b33e5c8d8c151388,Educación SocioEmocional,Nemo beatae blanditiis voluptatibus esse sunt architecto.,Inactivo,7:15-8:15,2022-07-24
2991,48ffba21e7a340338708370149eefacc,Artes,Porro fuga corrupti illum sit.,Inactivo,9:15-10:15,2022-06-23
2992,7920df6c051d468990b3e8fe4fd1ddf0,Exploración y Comprensión del mundo natural y social,Facere veniam incidunt molestiae minima inventore.,Inactivo,9:15-10:15,2022-06-20
2993,b8c68293382c43e3b3f46b169abada78,Educación Fisica,Repellendus atque nostrum vitae voluptas repellendus architecto.,Activo,7:15-8:15,2022-06-13
